E:\Data\IMG\center_2024_02_28_11_04_09_606.jpg, E:\Data\IMG\left_2024_02_28_11_04_09_606.jpg, E:\Data\IMG\right_2024_02_28_11_04_09_606.jpg, -0.2257302, 1, 0, 28.65708
E:\Data\IMG\center_2024_02_28_11_04_09_711.jpg, E:\Data\IMG\left_2024_02_28_11_04_09_711.jpg, E:\Data\IMG\right_2024_02_28_11_04_09_711.jpg, 0, 1, 0, 29.57631
E:\Data\IMG\center_2024_02_28_11_04_09_814.jpg, E:\Data\IMG\left_2024_02_28_11_04_09_814.jpg, E:\Data\IMG\right_2024_02_28_11_04_09_814.jpg, -0.1569245, 1, 0, 30.18798
E:\Data\IMG\center_2024_02_28_11_04_09_914.jpg, E:\Data\IMG\left_2024_02_28_11_04_09_914.jpg, E:\Data\IMG\right_2024_02_28_11_04_09_914.jpg, 0, 1, 0, 30.19018
E:\Data\IMG\center_2024_02_28_11_04_10_016.jpg, E:\Data\IMG\left_2024_02_28_11_04_10_016.jpg, E:\Data\IMG\right_2024_02_28_11_04_10_016.jpg, -0.3067833, 1, 0, 30.17068
E:\Data\IMG\center_2024_02_28_11_04_10_119.jpg, E:\Data\IMG\left_2024_02_28_11_04_10_119.jpg, E:\Data\IMG\right_2024_02_28_11_04_10_119.jpg, -0.1045029, 1, 0, 30.19207
E:\Data\IMG\center_2024_02_28_11_04_10_220.jpg, E:\Data\IMG\left_2024_02_28_11_04_10_220.jpg, E:\Data\IMG\right_2024_02_28_11_04_10_220.jpg, -0.2992797, 1, 0, 30.17849
E:\Data\IMG\center_2024_02_28_11_04_10_324.jpg, E:\Data\IMG\left_2024_02_28_11_04_10_324.jpg, E:\Data\IMG\right_2024_02_28_11_04_10_324.jpg, -0.1098559, 1, 0, 30.19347
E:\Data\IMG\center_2024_02_28_11_04_10_427.jpg, E:\Data\IMG\left_2024_02_28_11_04_10_427.jpg, E:\Data\IMG\right_2024_02_28_11_04_10_427.jpg, 0, 1, 0, 30.18935
E:\Data\IMG\center_2024_02_28_11_04_10_529.jpg, E:\Data\IMG\left_2024_02_28_11_04_10_529.jpg, E:\Data\IMG\right_2024_02_28_11_04_10_529.jpg, 0, 1, 0, 30.19051
E:\Data\IMG\center_2024_02_28_11_04_10_634.jpg, E:\Data\IMG\left_2024_02_28_11_04_10_634.jpg, E:\Data\IMG\right_2024_02_28_11_04_10_634.jpg, -0.0958887, 1, 0, 30.18853
E:\Data\IMG\center_2024_02_28_11_04_10_737.jpg, E:\Data\IMG\left_2024_02_28_11_04_10_737.jpg, E:\Data\IMG\right_2024_02_28_11_04_10_737.jpg, -0.2547363, 1, 0, 30.17761
E:\Data\IMG\center_2024_02_28_11_04_10_837.jpg, E:\Data\IMG\left_2024_02_28_11_04_10_837.jpg, E:\Data\IMG\right_2024_02_28_11_04_10_837.jpg, -0.0153456, 1, 0, 30.18907
E:\Data\IMG\center_2024_02_28_11_04_10_938.jpg, E:\Data\IMG\left_2024_02_28_11_04_10_938.jpg, E:\Data\IMG\right_2024_02_28_11_04_10_938.jpg, -0.3178524, 1, 0, 30.17218
E:\Data\IMG\center_2024_02_28_11_04_11_041.jpg, E:\Data\IMG\left_2024_02_28_11_04_11_041.jpg, E:\Data\IMG\right_2024_02_28_11_04_11_041.jpg, -0.02133418, 1, 0, 30.18991
E:\Data\IMG\center_2024_02_28_11_04_11_147.jpg, E:\Data\IMG\left_2024_02_28_11_04_11_147.jpg, E:\Data\IMG\right_2024_02_28_11_04_11_147.jpg, 0, 1, 0, 30.18999
E:\Data\IMG\center_2024_02_28_11_04_11_250.jpg, E:\Data\IMG\left_2024_02_28_11_04_11_250.jpg, E:\Data\IMG\right_2024_02_28_11_04_11_250.jpg, 0, 1, 0, 30.19023
E:\Data\IMG\center_2024_02_28_11_04_11_352.jpg, E:\Data\IMG\left_2024_02_28_11_04_11_352.jpg, E:\Data\IMG\right_2024_02_28_11_04_11_352.jpg, 0, 1, 0, 30.1904
E:\Data\IMG\center_2024_02_28_11_04_11_456.jpg, E:\Data\IMG\left_2024_02_28_11_04_11_456.jpg, E:\Data\IMG\right_2024_02_28_11_04_11_456.jpg, -0.1480128, 1, 0, 30.18488
E:\Data\IMG\center_2024_02_28_11_04_11_558.jpg, E:\Data\IMG\left_2024_02_28_11_04_11_558.jpg, E:\Data\IMG\right_2024_02_28_11_04_11_558.jpg, -0.193817, 1, 0, 30.18683
E:\Data\IMG\center_2024_02_28_11_04_11_659.jpg, E:\Data\IMG\left_2024_02_28_11_04_11_659.jpg, E:\Data\IMG\right_2024_02_28_11_04_11_659.jpg, -0.07718249, 1, 0, 30.19037
E:\Data\IMG\center_2024_02_28_11_04_11_759.jpg, E:\Data\IMG\left_2024_02_28_11_04_11_759.jpg, E:\Data\IMG\right_2024_02_28_11_04_11_759.jpg, -0.1563267, 1, 0, 30.1896
E:\Data\IMG\center_2024_02_28_11_04_11_860.jpg, E:\Data\IMG\left_2024_02_28_11_04_11_860.jpg, E:\Data\IMG\right_2024_02_28_11_04_11_860.jpg, 0, 1, 0, 30.18966
E:\Data\IMG\center_2024_02_28_11_04_11_961.jpg, E:\Data\IMG\left_2024_02_28_11_04_11_961.jpg, E:\Data\IMG\right_2024_02_28_11_04_11_961.jpg, 0, 1, 0, 30.1902
E:\Data\IMG\center_2024_02_28_11_04_12_064.jpg, E:\Data\IMG\left_2024_02_28_11_04_12_064.jpg, E:\Data\IMG\right_2024_02_28_11_04_12_064.jpg, 0, 1, 0, 30.19029
E:\Data\IMG\center_2024_02_28_11_04_12_167.jpg, E:\Data\IMG\left_2024_02_28_11_04_12_167.jpg, E:\Data\IMG\right_2024_02_28_11_04_12_167.jpg, 0, 1, 0, 30.19026
E:\Data\IMG\center_2024_02_28_11_04_12_268.jpg, E:\Data\IMG\left_2024_02_28_11_04_12_268.jpg, E:\Data\IMG\right_2024_02_28_11_04_12_268.jpg, 0, 1, 0, 30.1903
E:\Data\IMG\center_2024_02_28_11_04_12_370.jpg, E:\Data\IMG\left_2024_02_28_11_04_12_370.jpg, E:\Data\IMG\right_2024_02_28_11_04_12_370.jpg, 0, 1, 0, 30.19034
E:\Data\IMG\center_2024_02_28_11_04_12_470.jpg, E:\Data\IMG\left_2024_02_28_11_04_12_470.jpg, E:\Data\IMG\right_2024_02_28_11_04_12_470.jpg, -0.0985647, 1, 0, 30.18779
E:\Data\IMG\center_2024_02_28_11_04_12_572.jpg, E:\Data\IMG\left_2024_02_28_11_04_12_572.jpg, E:\Data\IMG\right_2024_02_28_11_04_12_572.jpg, -0.2359419, 1, 0, 30.17962
E:\Data\IMG\center_2024_02_28_11_04_12_676.jpg, E:\Data\IMG\left_2024_02_28_11_04_12_676.jpg, E:\Data\IMG\right_2024_02_28_11_04_12_676.jpg, 0, 1, 0, 30.18956
E:\Data\IMG\center_2024_02_28_11_04_12_777.jpg, E:\Data\IMG\left_2024_02_28_11_04_12_777.jpg, E:\Data\IMG\right_2024_02_28_11_04_12_777.jpg, 0, 1, 0, 30.19019
E:\Data\IMG\center_2024_02_28_11_04_12_878.jpg, E:\Data\IMG\left_2024_02_28_11_04_12_878.jpg, E:\Data\IMG\right_2024_02_28_11_04_12_878.jpg, -0.0840576, 1, 0, 30.1891
E:\Data\IMG\center_2024_02_28_11_04_12_980.jpg, E:\Data\IMG\left_2024_02_28_11_04_12_980.jpg, E:\Data\IMG\right_2024_02_28_11_04_12_980.jpg, -0.09163859, 1, 0, 30.18978
E:\Data\IMG\center_2024_02_28_11_04_13_081.jpg, E:\Data\IMG\left_2024_02_28_11_04_13_081.jpg, E:\Data\IMG\right_2024_02_28_11_04_13_081.jpg, 0, 1, 0, 30.19007
E:\Data\IMG\center_2024_02_28_11_04_13_184.jpg, E:\Data\IMG\left_2024_02_28_11_04_13_184.jpg, E:\Data\IMG\right_2024_02_28_11_04_13_184.jpg, 0, 1, 0, 30.19078
E:\Data\IMG\center_2024_02_28_11_04_13_285.jpg, E:\Data\IMG\left_2024_02_28_11_04_13_285.jpg, E:\Data\IMG\right_2024_02_28_11_04_13_285.jpg, -0.1752663, 1, 0, 30.18274
E:\Data\IMG\center_2024_02_28_11_04_13_385.jpg, E:\Data\IMG\left_2024_02_28_11_04_13_385.jpg, E:\Data\IMG\right_2024_02_28_11_04_13_385.jpg, -0.1447563, 1, 0, 30.18954
E:\Data\IMG\center_2024_02_28_11_04_13_488.jpg, E:\Data\IMG\left_2024_02_28_11_04_13_488.jpg, E:\Data\IMG\right_2024_02_28_11_04_13_488.jpg, 0, 1, 0, 30.18964
E:\Data\IMG\center_2024_02_28_11_04_13_589.jpg, E:\Data\IMG\left_2024_02_28_11_04_13_589.jpg, E:\Data\IMG\right_2024_02_28_11_04_13_589.jpg, -0.1999392, 1, 0, 30.18268
E:\Data\IMG\center_2024_02_28_11_04_13_690.jpg, E:\Data\IMG\left_2024_02_28_11_04_13_690.jpg, E:\Data\IMG\right_2024_02_28_11_04_13_690.jpg, 0, 1, 0, 30.18985
E:\Data\IMG\center_2024_02_28_11_04_13_794.jpg, E:\Data\IMG\left_2024_02_28_11_04_13_794.jpg, E:\Data\IMG\right_2024_02_28_11_04_13_794.jpg, 0, 1, 0, 30.19022
E:\Data\IMG\center_2024_02_28_11_04_13_896.jpg, E:\Data\IMG\left_2024_02_28_11_04_13_896.jpg, E:\Data\IMG\right_2024_02_28_11_04_13_896.jpg, 0, 1, 0, 30.19001
E:\Data\IMG\center_2024_02_28_11_04_13_998.jpg, E:\Data\IMG\left_2024_02_28_11_04_13_998.jpg, E:\Data\IMG\right_2024_02_28_11_04_13_998.jpg, -0.1050789, 1, 0, 30.18773
E:\Data\IMG\center_2024_02_28_11_04_14_103.jpg, E:\Data\IMG\left_2024_02_28_11_04_14_103.jpg, E:\Data\IMG\right_2024_02_28_11_04_14_103.jpg, -0.1337829, 1, 0, 30.18948
E:\Data\IMG\center_2024_02_28_11_04_14_205.jpg, E:\Data\IMG\left_2024_02_28_11_04_14_205.jpg, E:\Data\IMG\right_2024_02_28_11_04_14_205.jpg, 0, 1, 0, 30.18992
E:\Data\IMG\center_2024_02_28_11_04_14_306.jpg, E:\Data\IMG\left_2024_02_28_11_04_14_306.jpg, E:\Data\IMG\right_2024_02_28_11_04_14_306.jpg, -0.0109464, 1, 0, 30.19029
E:\Data\IMG\center_2024_02_28_11_04_14_409.jpg, E:\Data\IMG\left_2024_02_28_11_04_14_409.jpg, E:\Data\IMG\right_2024_02_28_11_04_14_409.jpg, -0.192474, 1, 0, 30.18143
E:\Data\IMG\center_2024_02_28_11_04_14_512.jpg, E:\Data\IMG\left_2024_02_28_11_04_14_512.jpg, E:\Data\IMG\right_2024_02_28_11_04_14_512.jpg, 0, 1, 0, 30.18975
E:\Data\IMG\center_2024_02_28_11_04_14_614.jpg, E:\Data\IMG\left_2024_02_28_11_04_14_614.jpg, E:\Data\IMG\right_2024_02_28_11_04_14_614.jpg, 0, 1, 0, 30.19023
E:\Data\IMG\center_2024_02_28_11_04_14_714.jpg, E:\Data\IMG\left_2024_02_28_11_04_14_714.jpg, E:\Data\IMG\right_2024_02_28_11_04_14_714.jpg, 0, 1, 0, 30.19033
E:\Data\IMG\center_2024_02_28_11_04_14_816.jpg, E:\Data\IMG\left_2024_02_28_11_04_14_816.jpg, E:\Data\IMG\right_2024_02_28_11_04_14_816.jpg, 0, 1, 0, 30.19029
E:\Data\IMG\center_2024_02_28_11_04_14_918.jpg, E:\Data\IMG\left_2024_02_28_11_04_14_918.jpg, E:\Data\IMG\right_2024_02_28_11_04_14_918.jpg, -0.0125442, 1, 0, 30.19031
E:\Data\IMG\center_2024_02_28_11_04_15_020.jpg, E:\Data\IMG\left_2024_02_28_11_04_15_020.jpg, E:\Data\IMG\right_2024_02_28_11_04_15_020.jpg, -0.2644548, 1, 0, 30.17307
E:\Data\IMG\center_2024_02_28_11_04_15_123.jpg, E:\Data\IMG\left_2024_02_28_11_04_15_123.jpg, E:\Data\IMG\right_2024_02_28_11_04_15_123.jpg, 0, 1, 0, 30.18927
E:\Data\IMG\center_2024_02_28_11_04_15_223.jpg, E:\Data\IMG\left_2024_02_28_11_04_15_223.jpg, E:\Data\IMG\right_2024_02_28_11_04_15_223.jpg, 0, 1, 0, 30.19012
E:\Data\IMG\center_2024_02_28_11_04_15_325.jpg, E:\Data\IMG\left_2024_02_28_11_04_15_325.jpg, E:\Data\IMG\right_2024_02_28_11_04_15_325.jpg, -0.2671821, 1, 0, 30.17446
E:\Data\IMG\center_2024_02_28_11_04_15_425.jpg, E:\Data\IMG\left_2024_02_28_11_04_15_425.jpg, E:\Data\IMG\right_2024_02_28_11_04_15_425.jpg, 0, 1, 0, 30.18927
E:\Data\IMG\center_2024_02_28_11_04_15_529.jpg, E:\Data\IMG\left_2024_02_28_11_04_15_529.jpg, E:\Data\IMG\right_2024_02_28_11_04_15_529.jpg, 0, 1, 0, 30.19012
E:\Data\IMG\center_2024_02_28_11_04_15_632.jpg, E:\Data\IMG\left_2024_02_28_11_04_15_632.jpg, E:\Data\IMG\right_2024_02_28_11_04_15_632.jpg, 0, 1, 0, 30.19028
E:\Data\IMG\center_2024_02_28_11_04_15_735.jpg, E:\Data\IMG\left_2024_02_28_11_04_15_735.jpg, E:\Data\IMG\right_2024_02_28_11_04_15_735.jpg, 0, 1, 0, 30.19032
E:\Data\IMG\center_2024_02_28_11_04_15_836.jpg, E:\Data\IMG\left_2024_02_28_11_04_15_836.jpg, E:\Data\IMG\right_2024_02_28_11_04_15_836.jpg, 0, 1, 0, 30.19042
E:\Data\IMG\center_2024_02_28_11_04_15_941.jpg, E:\Data\IMG\left_2024_02_28_11_04_15_941.jpg, E:\Data\IMG\right_2024_02_28_11_04_15_941.jpg, 0, 1, 0, 30.19029
E:\Data\IMG\center_2024_02_28_11_04_16_043.jpg, E:\Data\IMG\left_2024_02_28_11_04_16_043.jpg, E:\Data\IMG\right_2024_02_28_11_04_16_043.jpg, -0.0680934, 1, 0, 30.18947
E:\Data\IMG\center_2024_02_28_11_04_16_146.jpg, E:\Data\IMG\left_2024_02_28_11_04_16_146.jpg, E:\Data\IMG\right_2024_02_28_11_04_16_146.jpg, -0.3603678, 1, 0, 30.16049
E:\Data\IMG\center_2024_02_28_11_04_16_247.jpg, E:\Data\IMG\left_2024_02_28_11_04_16_247.jpg, E:\Data\IMG\right_2024_02_28_11_04_16_247.jpg, -0.07925282, 1, 0, 30.19123
E:\Data\IMG\center_2024_02_28_11_04_16_348.jpg, E:\Data\IMG\left_2024_02_28_11_04_16_348.jpg, E:\Data\IMG\right_2024_02_28_11_04_16_348.jpg, 0, 1, 0, 30.18967
E:\Data\IMG\center_2024_02_28_11_04_16_449.jpg, E:\Data\IMG\left_2024_02_28_11_04_16_449.jpg, E:\Data\IMG\right_2024_02_28_11_04_16_449.jpg, -0.01893208, 1, 0, 30.19074
E:\Data\IMG\center_2024_02_28_11_04_16_553.jpg, E:\Data\IMG\left_2024_02_28_11_04_16_553.jpg, E:\Data\IMG\right_2024_02_28_11_04_16_553.jpg, 0, 1, 0, 30.19024
E:\Data\IMG\center_2024_02_28_11_04_16_655.jpg, E:\Data\IMG\left_2024_02_28_11_04_16_655.jpg, E:\Data\IMG\right_2024_02_28_11_04_16_655.jpg, 0, 1, 0, 30.19028
E:\Data\IMG\center_2024_02_28_11_04_16_756.jpg, E:\Data\IMG\left_2024_02_28_11_04_16_756.jpg, E:\Data\IMG\right_2024_02_28_11_04_16_756.jpg, -0.0120774, 1, 0, 30.19029
E:\Data\IMG\center_2024_02_28_11_04_16_858.jpg, E:\Data\IMG\left_2024_02_28_11_04_16_858.jpg, E:\Data\IMG\right_2024_02_28_11_04_16_858.jpg, -0.2323416, 1, 0, 30.17692
E:\Data\IMG\center_2024_02_28_11_04_16_959.jpg, E:\Data\IMG\left_2024_02_28_11_04_16_959.jpg, E:\Data\IMG\right_2024_02_28_11_04_16_959.jpg, 0, 1, 0, 30.18923
E:\Data\IMG\center_2024_02_28_11_04_17_062.jpg, E:\Data\IMG\left_2024_02_28_11_04_17_062.jpg, E:\Data\IMG\right_2024_02_28_11_04_17_062.jpg, 0, 1, 0, 30.19055
